OBJECTID,pointid,grid_code,X,Y
50381,1578632,-0.011331478,-73.93623818,40.72080304
50382,1578633,0.111227661,-73.93569545,40.72080304
50383,1578634,0.238048762,-73.93515273,40.72080304
50384,1578635,0.080572277,-73.93461,40.72080304
50385,1578636,0.008677534,-73.93406728,40.72080304
50386,1578637,0.010486177,-73.93352456,40.72080304
50387,1578638,0.039559007,-73.93298183,40.72080304
50388,1578639,0.022673015,-73.93243911,40.72080304
50389,1578640,0.016673122,-73.93189638,40.72080304
50390,1578641,0.008474593,-73.93135366,40.72080304
50391,1578642,0.015525105,-73.93081093,40.72080304
50392,1578643,0.047901236,-73.93026821,40.72080304
50393,1578644,0.014866198,-73.92972549,40.72080304
50394,1578645,0.025228113,-73.92918276,40.72080304
50395,1578646,0.040314674,-73.92864004,40.72080304
50396,1578647,0.078787856,-73.92809731,40.72080304
50397,1578648,0.041758239,-73.92755459,40.72080304
50398,1578649,0.027104989,-73.92701186,40.72080304
50399,1578650,0.05114466,-73.92646914,40.72080304
50400,1578816,0.311657399,-73.83420599,40.72080304
50401,1578817,0.284671515,-73.83366327,40.72080304
50402,1578818,0.539267063,-73.83312054,40.72080304
50403,1578819,0.483146101,-73.83257782,40.72080304
50404,1578820,0.54838711,-73.83203509,40.72080304
50405,1578821,0.383878648,-73.83149237,40.72080304
50406,1578822,0.246090531,-73.83094964,40.72080304
50407,1578823,0.294820696,-73.83040692,40.72080304
50408,1578824,-0.001225465,-73.8298642,40.72080304
50409,1578825,-0.0069307,-73.82932147,40.72080304
50410,1578826,-0.020586377,-73.82877875,40.72080304
50411,1578827,0.064102538,-73.82823602,40.72080304
50412,1578828,0.064031616,-73.8276933,40.72080304
50413,1578829,0.140261218,-73.82715057,40.72080304
50414,1578830,0.026716441,-73.82660785,40.72080304
50415,1580246,-0.305882305,-73.96500257,40.72026032
50416,1580247,0.019659232,-73.96391712,40.72026032
50417,1580248,0.267759562,-73.9633744,40.72026032
50418,1580249,0.032435745,-73.96283167,40.72026032
50419,1580250,0.044222541,-73.96228895,40.72026032
50420,1580251,0.033983603,-73.96174622,40.72026032
50421,1580252,0.136272535,-73.9612035,40.72026032
50422,1580253,0.002012069,-73.96066078,40.72026032
50423,1580254,0.137549773,-73.96011805,40.72026032
50424,1580255,0.039098758,-73.95957533,40.72026032
50425,1580256,0.025338244,-73.9590326,40.72026032
50426,1580257,0.111827977,-73.95848988,40.72026032
50427,1580258,-0.006430897,-73.95794715,40.72026032
50428,1580259,0.077294692,-73.95740443,40.72026032
50429,1580260,-0.02450747,-73.95686171,40.72026032
50430,1580261,0.107438028,-73.95631898,40.72026032
50431,1580262,0.082835183,-73.95577626,40.72026032
50432,1580263,0.031909116,-73.95523353,40.72026032
50433,1580264,0.05245902,-73.95469081,40.72026032
50434,1580265,0.022397926,-73.95414808,40.72026032
50435,1580266,0.694050968,-73.95360536,40.72026032
50436,1580267,0.28245616,-73.95306263,40.72026032
50437,1580268,0.360248446,-73.95251991,40.72026032
50438,1580269,0.110410079,-73.95197719,40.72026032
50439,1580270,0.130315512,-73.95143446,40.72026032
50440,1580271,0.154372647,-73.95089174,40.72026032
50441,1580272,0.193056747,-73.95034901,40.72026032
50442,1580273,0.082542717,-73.94980629,40.72026032
50443,1580274,0.003375234,-73.94926356,40.72026032
50444,1580275,0.061780997,-73.94872084,40.72026032
50445,1580276,0.042468671,-73.94817811,40.72026032
50446,1580277,0.093723148,-73.94763539,40.72026032
50447,1580278,0.089798383,-73.94709267,40.72026032
50448,1580279,0.088995196,-73.94654994,40.72026032
50449,1580280,0.304015279,-73.94600722,40.72026032
50450,1580281,0.150084347,-73.94546449,40.72026032
50451,1580282,0.449462354,-73.94492177,40.72026032
50452,1580283,0.003327781,-73.94437904,40.72026032
50453,1580284,0.05188005,-73.94383632,40.72026032
50454,1580285,-0.042626157,-73.9432936,40.72026032
50455,1580286,0.06496612,-73.94275087,40.72026032
50456,1580287,0.003121058,-73.94220815,40.72026032
50457,1580288,0.034176636,-73.94166542,40.72026032
50458,1580289,0.090316579,-73.9411227,40.72026032
50459,1580290,0.015840935,-73.94057997,40.72026032
50460,1580291,0.102814451,-73.94003725,40.72026032
50461,1580292,0.035915527,-73.93949452,40.72026032
50462,1580293,-0.006776385,-73.9389518,40.72026032
50463,1580294,0.025950957,-73.93840908,40.72026032
50464,1580295,0.005009789,-73.93786635,40.72026032
50465,1580296,0.06010931,-73.93732363,40.72026032
50466,1580297,0.057572413,-73.9367809,40.72026032
50467,1580298,0.000230897,-73.93623818,40.72026032
50468,1580299,0.104212835,-73.93569545,40.72026032
50469,1580300,0.222439662,-73.93515273,40.72026032
50470,1580301,0.06463322,-73.93461,40.72026032
50471,1580302,0.03954035,-73.93406728,40.72026032
50472,1580303,0.037914708,-73.93352456,40.72026032
50473,1580304,0.04706246,-73.93298183,40.72026032
50474,1580305,0.019622101,-73.93243911,40.72026032
50475,1580306,0.015323778,-73.93189638,40.72026032
50476,1580307,0.034534506,-73.93135366,40.72026032
50477,1580308,0.00315456,-73.93081093,40.72026032
50478,1580309,0.068107083,-73.93026821,40.72026032
50479,1580310,0.043325111,-73.92972549,40.72026032
50480,1580311,0.025959346,-73.92918276,40.72026032
50481,1580312,0.045311488,-73.92864004,40.72026032
50482,1580313,0.004095254,-73.92809731,40.72026032
50483,1580314,0.115332417,-73.92755459,40.72026032
50484,1580315,0.00362978,-73.92701186,40.72026032
50485,1580316,0.008020573,-73.92646914,40.72026032
50486,1580317,0.047854796,-73.92592641,40.72026032
50487,1580319,0.041811842,-73.92484097,40.72026032
50488,1580487,0.279732019,-73.83366327,40.72026032
50489,1580488,0.263101637,-73.83312054,40.72026032
50490,1580489,0.240764335,-73.83257782,40.72026032
50491,1580490,0.186206862,-73.83203509,40.72026032
50492,1580491,0.470672369,-73.83149237,40.72026032
50493,1580492,0.371394902,-73.83094964,40.72026032
50494,1580493,0.004765125,-73.83040692,40.72026032
50495,1580494,0.007613072,-73.8298642,40.72026032
50496,1580495,0.013004307,-73.82932147,40.72026032
50497,1580496,0.068386316,-73.82877875,40.72026032
50498,1580497,0.006016889,-73.82823602,40.72026032
50499,1580498,0.019400353,-73.8276933,40.72026032
50500,1580499,0,-73.82715057,40.72026032
50501,1580500,0.007514448,-73.82660785,40.72026032
50502,1581917,0.031223625,-73.96500257,40.71971759
50503,1581918,0.161764681,-73.96445985,40.71971759
50504,1581919,0.052380953,-73.96391712,40.71971759
50505,1581920,0.005269323,-73.9633744,40.71971759
50506,1581921,0.008067637,-73.96283167,40.71971759
50507,1581922,0.02716686,-73.96228895,40.71971759
50508,1581923,0.024742277,-73.96174622,40.71971759
50509,1581924,0.017721517,-73.9612035,40.71971759
50510,1581925,0.074725226,-73.96066078,40.71971759
50511,1581926,0.023854939,-73.96011805,40.71971759
50512,1581927,0.06849318,-73.95957533,40.71971759
50513,1581928,0.130295739,-73.9590326,40.71971759
50514,1581929,0.201282039,-73.95848988,40.71971759
50515,1581930,0.074978925,-73.95794715,40.71971759
50516,1581931,0.057998713,-73.95740443,40.71971759
50517,1581932,0.111267596,-73.95686171,40.71971759
50518,1581933,0.008455063,-73.95631898,40.71971759
50519,1581934,0.001297881,-73.95577626,40.71971759
50520,1581935,0.013063841,-73.95523353,40.71971759
50521,1581936,0.04027779,-73.95469081,40.71971759
50522,1581937,0.075268865,-73.95414808,40.71971759
50523,1581938,0.039340105,-73.95360536,40.71971759
50524,1581939,0.359649122,-73.95306263,40.71971759
50525,1581940,0.405063301,-73.95251991,40.71971759
50526,1581941,0.044727087,-73.95197719,40.71971759
50527,1581942,0.134405807,-73.95143446,40.71971759
50528,1581943,0.122232907,-73.95089174,40.71971759
50529,1581944,0.170529798,-73.95034901,40.71971759
50530,1581945,0.177425593,-73.94980629,40.71971759
50531,1581946,-0.016028127,-73.94926356,40.71971759
50532,1581947,0.113567814,-73.94872084,40.71971759
50533,1581948,0.019621603,-73.94817811,40.71971759
50534,1581949,0.028809464,-73.94763539,40.71971759
50535,1581950,0.136969715,-73.94709267,40.71971759
50536,1581951,0.056492426,-73.94654994,40.71971759
50537,1581952,0.113338463,-73.94600722,40.71971759
50538,1581953,0.15925391,-73.94546449,40.71971759
50539,1581954,0.013708791,-73.94492177,40.71971759
50540,1581955,0.113402061,-73.94437904,40.71971759
50541,1581956,0.046674918,-73.94383632,40.71971759
50542,1581957,0.050066482,-73.9432936,40.71971759
50543,1581958,0.096545629,-73.94275087,40.71971759
50544,1581959,0.047248486,-73.94220815,40.71971759
50545,1581960,0.061186351,-73.94166542,40.71971759
50546,1581961,0.096069865,-73.9411227,40.71971759
50547,1581962,0.0196335,-73.94057997,40.71971759
50548,1581963,0.093013644,-73.94003725,40.71971759
50549,1581964,0.022132812,-73.93949452,40.71971759
50550,1581965,0.025072876,-73.9389518,40.71971759
50551,1581966,0.020297708,-73.93840908,40.71971759
50552,1581967,0.002668441,-73.93786635,40.71971759
50553,1581968,0.0287675,-73.93732363,40.71971759
50554,1581969,-0.002028432,-73.9367809,40.71971759
50555,1581970,0.150729343,-73.93623818,40.71971759
50556,1581971,0.035835523,-73.93569545,40.71971759
50557,1581972,0.112078331,-73.93515273,40.71971759
50558,1581973,0.032182585,-73.93461,40.71971759
50559,1581974,0.030758033,-73.93406728,40.71971759
50560,1581975,0.009018562,-73.93352456,40.71971759
50561,1581976,0.0536451,-73.93298183,40.71971759
50562,1581977,0.081360273,-73.93243911,40.71971759
50563,1581978,0.013774102,-73.93189638,40.71971759
50564,1581979,-0.002723317,-73.93135366,40.71971759
50565,1581980,0.064748198,-73.93081093,40.71971759
50566,1581981,0.032308891,-73.93026821,40.71971759
50567,1581982,0.038599283,-73.92972549,40.71971759
50568,1581983,0.021645032,-73.92918276,40.71971759
50569,1581984,-0.007661404,-73.92864004,40.71971759
50570,1581985,0.030751679,-73.92809731,40.71971759
50571,1581986,0.045844205,-73.92755459,40.71971759
50572,1581987,0.051580705,-73.92701186,40.71971759
50573,1581988,0.053435083,-73.92646914,40.71971759
50574,1581989,0.031476989,-73.92592641,40.71971759
50575,1581990,0.027295273,-73.92538369,40.71971759
50576,1581991,0.022026451,-73.92484097,40.71971759
50577,1582159,0.477049202,-73.83312054,40.71971759
50578,1582160,0.415620625,-73.83257782,40.71971759
50579,1582161,0.181864992,-73.83203509,40.71971759
50580,1582162,0.246231109,-73.83149237,40.71971759
50581,1582163,0.281127632,-73.83094964,40.71971759
50582,1582164,0.046511635,-73.83040692,40.71971759
50583,1582165,0.020924145,-73.8298642,40.71971759
50584,1582166,0.044087362,-73.82932147,40.71971759
50585,1582167,0.055486292,-73.82877875,40.71971759
50586,1582168,0.008029645,-73.82823602,40.71971759
50587,1582169,-0.031000914,-73.8276933,40.71971759
50588,1582170,-0.002461846,-73.82715057,40.71971759
50589,1582171,0.195379212,-73.82660785,40.71971759
50590,1583587,0.122274868,-73.96500257,40.71917487
50591,1583588,0.044235479,-73.96445985,40.71917487
50592,1583589,-0.110253558,-73.96391712,40.71917487
50593,1583590,0.07944911,-73.9633744,40.71917487
50594,1583591,0.012815215,-73.96283167,40.71917487
50595,1583592,-0.004920724,-73.96228895,40.71917487
50596,1583593,0.064769387,-73.96174622,40.71917487
50597,1583594,0.02084299,-73.9612035,40.71917487
50598,1583595,0.097863875,-73.96066078,40.71917487
50599,1583596,0.009000003,-73.96011805,40.71917487
50600,1583597,0.146223143,-73.95957533,40.71917487
50601,1583598,0.023136219,-73.9590326,40.71917487
50602,1583599,0.04133961,-73.95848988,40.71917487
50603,1583600,-0.002284153,-73.95794715,40.71917487
50604,1583601,-0.022988496,-73.95740443,40.71917487
50605,1583602,0.09151046,-73.95686171,40.71917487
50606,1583603,0.021462386,-73.95631898,40.71917487
50607,1583604,0.049778741,-73.95577626,40.71917487
50608,1583605,0.099556632,-73.95523353,40.71917487
50609,1583606,-0.046766181,-73.95469081,40.71917487
50610,1583607,0.067714177,-73.95414808,40.71917487
50611,1583608,0.019505858,-73.95360536,40.71917487
50612,1583609,0.341807902,-73.95306263,40.71917487
50613,1583610,0.207139894,-73.95251991,40.71917487
50614,1583611,0.289676398,-73.95197719,40.71917487
50615,1583612,0.114716105,-73.95143446,40.71917487
50616,1583613,0.245859876,-73.95089174,40.71917487
50617,1583614,0.150208637,-73.95034901,40.71917487
50618,1583615,0.140501335,-73.94980629,40.71917487
50619,1583616,0.170356125,-73.94926356,40.71917487
50620,1583617,0.277628034,-73.94872084,40.71917487
50621,1583618,0.05493845,-73.94817811,40.71917487
50622,1583619,0.132582337,-73.94763539,40.71917487
50623,1583620,0.060034301,-73.94709267,40.71917487
50624,1583621,0.111896344,-73.94654994,40.71917487
50625,1583622,0.046452262,-73.94600722,40.71917487
50626,1583623,0.011952179,-73.94546449,40.71917487
50627,1583624,0.097597599,-73.94492177,40.71917487
50628,1583625,0.466531485,-73.94437904,40.71917487
50629,1583626,0.077091306,-73.94383632,40.71917487
50630,1583627,0.070435606,-73.9432936,40.71917487
50631,1583628,0.143918261,-73.94275087,40.71917487
50632,1583629,0.081967227,-73.94220815,40.71917487
50633,1583630,0.123255819,-73.94166542,40.71917487
50634,1583631,0.041176464,-73.9411227,40.71917487
50635,1583632,0.006775082,-73.94057997,40.71917487
50636,1583633,0.01925764,-73.94003725,40.71917487
50637,1583634,0.003743924,-73.93949452,40.71917487
50638,1583635,-0.005729997,-73.9389518,40.71917487
50639,1583636,0.134171918,-73.93840908,40.71917487
50640,1583637,0.077328652,-73.93786635,40.71917487
50641,1583638,0.039957378,-73.93732363,40.71917487
50642,1583639,0.059917368,-73.9367809,40.71917487
50643,1583640,-0.020330694,-73.93623818,40.71917487
50644,1583641,0.010488462,-73.93569545,40.71917487
50645,1583642,0.105438404,-73.93515273,40.71917487
50646,1583643,0.228235289,-73.93461,40.71917487
50647,1583644,0.363057345,-73.93406728,40.71917487
50648,1583645,0.255259484,-73.93352456,40.71917487
50649,1583646,0.305194765,-73.93298183,40.71917487
50650,1583647,0.238952532,-73.93243911,40.71917487
50651,1583648,0.078224108,-73.93189638,40.71917487
50652,1583649,0.035695266,-73.93135366,40.71917487
50653,1583650,0.01563994,-73.93081093,40.71917487
50654,1583651,0.090139136,-73.93026821,40.71917487
50655,1583652,0.012021243,-73.92972549,40.71917487
50656,1583653,0.015937421,-73.92918276,40.71917487
50657,1583654,0.019305026,-73.92864004,40.71917487
50658,1583655,0.019746831,-73.92809731,40.71917487
50659,1583656,0.016791675,-73.92755459,40.71917487
50660,1583657,0.035415813,-73.92701186,40.71917487
50661,1583658,0.034359679,-73.92646914,40.71917487
50662,1583659,0.03356754,-73.92592641,40.71917487
50663,1583660,0.009442092,-73.92538369,40.71917487
50664,1583661,0.027936954,-73.92484097,40.71917487
50665,1583829,0.099112429,-73.83312054,40.71917487
50666,1583830,0.453416169,-73.83257782,40.71917487
50667,1583831,0.225287363,-73.83203509,40.71917487
50668,1583832,0.197939679,-73.83149237,40.71917487
50669,1583833,0.350954503,-73.83094964,40.71917487
50670,1583834,0.035714269,-73.83040692,40.71917487
50671,1583835,0.014380527,-73.8298642,40.71917487
50672,1583836,0.058098041,-73.82932147,40.71917487
50673,1583837,0.004965278,-73.82877875,40.71917487
50674,1583838,0.06666664,-73.82823602,40.71917487
50675,1583839,0.025754228,-73.8276933,40.71917487
50676,1583840,0.004926146,-73.82715057,40.71917487
50677,1583841,0.240890652,-73.82660785,40.71917487
50678,1585255,0.197802186,-73.9655453,40.71863215
50679,1585256,0.056924377,-73.96500257,40.71863215
50680,1585257,0.037817724,-73.96445985,40.71863215
50681,1585258,0.088445082,-73.96391712,40.71863215
50682,1585259,0.022011207,-73.9633744,40.71863215
50683,1585260,0.152542382,-73.96283167,40.71863215
50684,1585261,0.02545457,-73.96228895,40.71863215
50685,1585262,-0.003239452,-73.96174622,40.71863215
50686,1585263,0.079537757,-73.9612035,40.71863215
50687,1585264,0.083389834,-73.96066078,40.71863215
50688,1585265,0.075805716,-73.96011805,40.71863215
50689,1585266,-0.061586633,-73.95957533,40.71863215
50690,1585267,0.072883211,-73.9590326,40.71863215
50691,1585268,0.155756235,-73.95848988,40.71863215
50692,1585269,-0.049488064,-73.95794715,40.71863215
50693,1585270,0.103521883,-73.95740443,40.71863215
50694,1585271,0.033198368,-73.95686171,40.71863215
50695,1585272,0.140573949,-73.95631898,40.71863215
50696,1585273,0.205970123,-73.95577626,40.71863215
50697,1585274,0.072442122,-73.95523353,40.71863215
50698,1585275,0.006800026,-73.95469081,40.71863215
50699,1585276,-0.005775935,-73.95414808,40.71863215
50700,1585277,0.127382174,-73.95360536,40.71863215
50701,1585278,0.01353012,-73.95306263,40.71863215
50702,1585279,0.045054618,-73.95251991,40.71863215
50703,1585280,0.404347777,-73.95197719,40.71863215
50704,1585281,0.810650945,-73.95089174,40.71863215
50705,1585282,0.168141603,-73.94980629,40.71863215
50706,1585283,0.096408293,-73.94926356,40.71863215
50707,1585284,0.032590028,-73.94872084,40.71863215
50708,1585285,0.155635029,-73.94817811,40.71863215
50709,1585286,-0.051359486,-73.94763539,40.71863215
50710,1585287,0.039874092,-73.94709267,40.71863215
50711,1585288,0.02786009,-73.94654994,40.71863215
50712,1585289,0.05578012,-73.94600722,40.71863215
50713,1585290,-0.006181119,-73.94546449,40.71863215
50714,1585291,0.135672495,-73.94492177,40.71863215
50715,1585292,0.080181547,-73.94437904,40.71863215
50716,1585293,0.004259843,-73.94383632,40.71863215
50717,1585294,0.095035449,-73.9432936,40.71863215
50718,1585295,0.109909892,-73.94275087,40.71863215
50719,1585296,0.054585181,-73.94220815,40.71863215
50720,1585297,0.065478213,-73.94166542,40.71863215
50721,1585298,0.001589852,-73.9411227,40.71863215
50722,1585299,0.07442978,-73.94057997,40.71863215
50723,1585300,0,-73.94003725,40.71863215
50724,1585301,0.065405793,-73.93949452,40.71863215
50725,1585302,0.068695247,-73.9389518,40.71863215
50726,1585303,0.159404904,-73.93840908,40.71863215
50727,1585304,0.127668485,-73.93786635,40.71863215
50728,1585305,0.175849944,-73.93732363,40.71863215
50729,1585306,-0.05426354,-73.9367809,40.71863215
50730,1585307,0.104972385,-73.93623818,40.71863215
50731,1585308,0.056795109,-73.93569545,40.71863215
50732,1585309,0.074904323,-73.93515273,40.71863215
50733,1585310,0.019642835,-73.93461,40.71863215
50734,1585311,0.136331186,-73.93406728,40.71863215
50735,1585312,0.188990846,-73.93352456,40.71863215
50736,1585313,0.169693202,-73.93298183,40.71863215
50737,1585314,0.176748574,-73.93243911,40.71863215
50738,1585315,0.100098118,-73.93189638,40.71863215
50739,1585316,0.064093739,-73.93135366,40.71863215
50740,1585317,0.050535969,-73.93081093,40.71863215
50741,1585318,0.021928012,-73.93026821,40.71863215
50742,1585319,0.05788235,-73.92972549,40.71863215
50743,1585320,0.034273319,-73.92918276,40.71863215
50744,1585321,0.057811737,-73.92864004,40.71863215
50745,1585322,0.000843896,-73.92809731,40.71863215
50746,1585323,0.083946973,-73.92755459,40.71863215
50747,1585324,0.016051369,-73.92701186,40.71863215
50748,1585325,0.008818386,-73.92646914,40.71863215
50749,1585326,-0.000540125,-73.92592641,40.71863215
50750,1585327,0.17032969,-73.92538369,40.71863215
50751,1585328,0.010814243,-73.92484097,40.71863215
50752,1585497,0.208747521,-73.83257782,40.71863215
50753,1585498,0.374140292,-73.83203509,40.71863215
50754,1585499,0.2980645,-73.83149237,40.71863215
50755,1585500,0.387938768,-73.83094964,40.71863215
50756,1585501,-0.020883558,-73.83040692,40.71863215
50757,1585502,0.020030811,-73.8298642,40.71863215
50758,1585503,0.049771197,-73.82932147,40.71863215
50759,1585504,0.013738267,-73.82877875,40.71863215
50760,1585505,0.02481553,-73.82823602,40.71863215
50761,1585506,-0.002281351,-73.8276933,40.71863215
50762,1585507,0.017127795,-73.82715057,40.71863215
50763,1585508,0.130088478,-73.82660785,40.71863215
50764,1586918,0.111199692,-73.96608802,40.71808942
50765,1586919,0.036911801,-73.9655453,40.71808942
50766,1586920,0.010117158,-73.96500257,40.71808942
50767,1586921,-0.028744362,-73.96445985,40.71808942
50768,1586922,0.043352582,-73.96391712,40.71808942
50769,1586923,0.092911251,-73.9633744,40.71808942
50770,1586924,-0.045956947,-73.96283167,40.71808942
50771,1586925,0.070325874,-73.96228895,40.71808942
50772,1586926,0.029914517,-73.96174622,40.71808942
50773,1586927,0.000593834,-73.9612035,40.71808942
50774,1586928,-0.012028222,-73.96066078,40.71808942
50775,1586929,0.013910361,-73.96011805,40.71808942
50776,1586930,0.02684932,-73.95957533,40.71808942
50777,1586931,0.005194796,-73.9590326,40.71808942
50778,1586932,0.07090465,-73.95848988,40.71808942
50779,1586933,0.138263673,-73.95794715,40.71808942
50780,1586934,0,-73.95740443,40.71808942
50781,1586935,0.104626901,-73.95686171,40.71808942
50782,1586936,0.031865608,-73.95631898,40.71808942
50783,1586937,-0.009708721,-73.95577626,40.71808942
50784,1586938,0.087719306,-73.95523353,40.71808942
50785,1586939,0.047697347,-73.95469081,40.71808942
50786,1586940,0.043912176,-73.95414808,40.71808942
50787,1586941,0.036506832,-73.95360536,40.71808942
50788,1586942,0.006957598,-73.95306263,40.71808942
50789,1586943,0.16148445,-73.95251991,40.71808942
50790,1586944,0.017684888,-73.95197719,40.71808942
50791,1586945,0.181357652,-73.95143446,40.71808942
50792,1586946,0.145695373,-73.95089174,40.71808942
50793,1586947,0.14350453,-73.95034901,40.71808942
50794,1586948,0.076158933,-73.94980629,40.71808942
50795,1586949,-0.004295944,-73.94926356,40.71808942
50796,1586950,-0.053633224,-73.94872084,40.71808942
50797,1586951,0.13569577,-73.94817811,40.71808942
50798,1586952,-0.01369862,-73.94763539,40.71808942
50799,1586953,0.03334672,-73.94709267,40.71808942
50800,1586954,0.024855001,-73.94654994,40.71808942
50801,1586955,0.078255281,-73.94600722,40.71808942
50802,1586956,0.017218538,-73.94546449,40.71808942
50803,1586957,0.043703288,-73.94492177,40.71808942
50804,1586958,0.045926947,-73.94437904,40.71808942
50805,1586959,0.000547954,-73.94383632,40.71808942
50806,1586960,0.060990609,-73.9432936,40.71808942
50807,1586961,0.078723431,-73.94275087,40.71808942
50808,1586962,0.183673441,-73.94220815,40.71808942
50809,1586963,0.001088894,-73.94166542,40.71808942
50810,1586964,0.04097363,-73.9411227,40.71808942
50811,1586965,0.068014719,-73.94057997,40.71808942
50812,1586966,0.1584391,-73.94003725,40.71808942
50813,1586967,0.191715956,-73.93949452,40.71808942
50814,1586968,0.207272738,-73.9389518,40.71808942
50815,1586969,0.078321077,-73.93840908,40.71808942
50816,1586970,0.549000978,-73.93786635,40.71808942
50817,1586971,0.132821068,-73.93732363,40.71808942
50818,1586972,0.049327355,-73.9367809,40.71808942
50819,1586973,0.045716021,-73.93623818,40.71808942
50820,1586974,-0.007146768,-73.93569545,40.71808942
50821,1586975,-0.002383148,-73.93515273,40.71808942
50822,1586976,0.288040429,-73.93461,40.71808942
50823,1586977,0.206539482,-73.93406728,40.71808942
50824,1586978,0.004085833,-73.93352456,40.71808942
50825,1586979,0.041810911,-73.93298183,40.71808942
50826,1586980,0.037234042,-73.93243911,40.71808942
50827,1586981,0.083269693,-73.93189638,40.71808942
50828,1586982,0.051643174,-73.93135366,40.71808942
50829,1586983,0.030927846,-73.93081093,40.71808942
50830,1586984,0.046342816,-73.93026821,40.71808942
50831,1586985,0.032282833,-73.92972549,40.71808942
50832,1586986,0.052631553,-73.92918276,40.71808942
50833,1586987,0.063218385,-73.92864004,40.71808942
50834,1586988,0.018288719,-73.92809731,40.71808942
50835,1586989,0.030061359,-73.92755459,40.71808942
50836,1586990,0.047321398,-73.92701186,40.71808942
50837,1586991,0.037941586,-73.92646914,40.71808942
50838,1587163,0.026676247,-73.83203509,40.71808942
50839,1587164,0.348209023,-73.83149237,40.71808942
50840,1587165,0.16005291,-73.83094964,40.71808942
50841,1587166,0.502728879,-73.83040692,40.71808942
50842,1587167,0.04946528,-73.8298642,40.71808942
50843,1587168,0.060289394,-73.82932147,40.71808942
50844,1587169,0.169230774,-73.82877875,40.71808942
50845,1587170,0.047180653,-73.82823602,40.71808942
50846,1587171,0.053984575,-73.8276933,40.71808942
50847,1587172,0.13457942,-73.82715057,40.71808942
50848,1587173,0.075429834,-73.82660785,40.71808942
50849,1588589,0.226601005,-73.96663074,40.7175467
50850,1588590,0.026649725,-73.96608802,40.7175467
50851,1588591,0.051521134,-73.9655453,40.7175467
50852,1588592,0.042174961,-73.96500257,40.7175467
50853,1588593,0.102625296,-73.96445985,40.7175467
50854,1588594,-0.020309461,-73.96391712,40.7175467
50855,1588595,0.009591128,-73.9633744,40.7175467
50856,1588596,0.052114062,-73.96283167,40.7175467
50857,1588597,-0.013422797,-73.96228895,40.7175467
50858,1588598,0.056518465,-73.96174622,40.7175467
50859,1588599,-0.078309059,-73.9612035,40.7175467
50860,1588600,0.097674407,-73.96066078,40.7175467
50861,1588601,0.00165289,-73.96011805,40.7175467
50862,1588602,0.031261738,-73.95957533,40.7175467
50863,1588603,0.133388594,-73.9590326,40.7175467
50864,1588604,0.04302815,-73.95848988,40.7175467
50865,1588605,0.038995344,-73.95794715,40.7175467
50866,1588606,0.048407655,-73.95740443,40.7175467
50867,1588607,0.188608304,-73.95686171,40.7175467
50868,1588608,-0.009631765,-73.95631898,40.7175467
50869,1588609,0.084210545,-73.95577626,40.7175467
50870,1588610,0.092948712,-73.95523353,40.7175467
50871,1588611,0.008884504,-73.95469081,40.7175467
50872,1588612,0.077592425,-73.95414808,40.7175467
50873,1588613,0.002570689,-73.95360536,40.7175467
50874,1588614,0.054773077,-73.95306263,40.7175467
50875,1588615,-0.013944223,-73.95251991,40.7175467
50876,1588616,-0.010047275,-73.95197719,40.7175467
50877,1588617,0.143939376,-73.95143446,40.7175467
50878,1588618,-0.024131812,-73.95089174,40.7175467
50879,1588619,0.08384458,-73.95034901,40.7175467
50880,1588620,0.055808175,-73.94980629,40.7175467
50881,1588621,0.056255229,-73.94926356,40.7175467
50882,1588622,0.024274176,-73.94872084,40.7175467
50883,1588623,0.006754554,-73.94817811,40.7175467
50884,1588624,0.014699737,-73.94763539,40.7175467
50885,1588625,0.095303878,-73.94709267,40.7175467
50886,1588626,0.011764672,-73.94654994,40.7175467
50887,1588627,-0.005081877,-73.94600722,40.7175467
50888,1588628,0.080134682,-73.94546449,40.7175467
50889,1588629,0.006413417,-73.94492177,40.7175467
50890,1588630,0.051432334,-73.94437904,40.7175467
50891,1588631,-0.014492728,-73.94383632,40.7175467
50892,1588632,0.321292758,-73.9432936,40.7175467
50893,1588633,0.027552687,-73.94275087,40.7175467
50894,1588634,0.077184066,-73.94220815,40.7175467
50895,1588635,0.135135129,-73.94166542,40.7175467
50896,1588636,0.167270094,-73.9411227,40.7175467
50897,1588637,-0.079865031,-73.94057997,40.7175467
50898,1588638,0.168737024,-73.94003725,40.7175467
50899,1588639,0.228930086,-73.93949452,40.7175467
50900,1588640,0.254648328,-73.9389518,40.7175467
50901,1588641,0.279590517,-73.93840908,40.7175467
50902,1588642,0.311728418,-73.93786635,40.7175467
50903,1588643,0.246360585,-73.93732363,40.7175467
50904,1588644,0.048192758,-73.9367809,40.7175467
50905,1588645,-0.014884037,-73.93623818,40.7175467
50906,1588646,0.004555426,-73.93569545,40.7175467
50907,1588647,0.00748441,-73.93515273,40.7175467
50908,1588648,0.134763956,-73.93461,40.7175467
50909,1588649,0.086476184,-73.93406728,40.7175467
50910,1588650,0.115089513,-73.93352456,40.7175467
50911,1588651,0.112080231,-73.93298183,40.7175467
50912,1588652,0.068736143,-73.93243911,40.7175467
50913,1588653,0.042137742,-73.93189638,40.7175467
50914,1588654,0.018927451,-73.93135366,40.7175467
50915,1588655,0.005665713,-73.93081093,40.7175467
50916,1588656,0.018842548,-73.93026821,40.7175467
